year,season,scheme,state,district.farmerCount,district.application.loanee,district.nonLoanee,district.areaInsured (th.ha),district.sumInsured (lac.),district.farmerShare (lac.),district.goiShare (lac.),district.stateShare (lac.),district.gender.male (%),district.gender.female (%),district.gender.transgender (%),district.category.sc (%),district.category.st (%),district.category.obc (%),district.category.gen (%),district.type.marginal (%),district.type.small (%),district.type.other (%),district.iuCount,district.updatedAt,district.districtName,district.districtCode,district.scheme,district.grossPremium (lac.),district.nextLevelParams
2019,Rabi,PMFBY,UTTAR PRADESH,26592,28948.0,143,17.06,8531.36,127.97,106.21,106.21,93.58,6.39,0.03,5.98,0.13,53.54,40.35,56.59,40.9,2.51,907,11-02-2023 01:02 AM,Ambedkar Nagar,178,04,340.39,levelCode=178&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,32989,34112.0,2,21.94,11849.63,177.74,88.87,88.87,88.88,11.11,0.01,7.47,0.13,18.57,73.83,19.52,77.67,2.81,675,11-02-2023 01:02 AM,Amethi,900,04,355.48,levelCode=900&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,3270,3804.0,19,2.15,1219.53,32.5,12.38,12.38,86.84,13.16,-0.0,5.55,0.86,50.72,42.87,37.77,56.55,5.68,483,11-02-2023 01:02 AM,Amroha,137,04,57.26,levelCode=137&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,20318,23039.0,3,19.75,8014.65,123.5,137.61,137.61,93.06,6.89,0.05,4.47,0.19,31.18,64.16,22.28,66.27,11.45,472,11-02-2023 01:02 AM,Auraiya,162,04,398.72,levelCode=162&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,15691,14954.0,6421,9.79,5315.47,79.73,91.96,91.96,89.2,10.75,0.05,7.78,0.27,50.64,41.31,41.39,56.67,1.94,1554,11-02-2023 01:02 AM,Azamgarh,191,04,263.65,levelCode=191&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,1143,1212.0,0,0.64,457.82,6.87,5.72,5.72,91.17,8.83,-0.0,1.32,0.08,65.76,32.84,55.36,34.98,9.66,194,11-02-2023 01:02 AM,Baghpat,139,04,18.31,levelCode=139&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,42376,45035.0,250,33.13,16564.4,248.47,82.83,82.83,91.96,8.0,0.04,2.88,0.46,21.56,75.1,34.98,60.32,4.7,1010,11-02-2023 01:02 AM,Bahraich,180,04,414.13,levelCode=180&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,21086,21461.0,11,19.23,9218.47,138.59,115.19,115.19,92.66,7.32,0.02,0.43,0.38,9.35,89.84,10.85,82.07,7.08,877,11-02-2023 01:02 AM,Ballia,193,04,368.97,levelCode=193&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,7646,7548.0,175,5.38,2528.54,37.93,31.61,31.61,91.09,8.86,0.05,6.54,0.43,46.26,46.77,61.06,33.26,5.68,570,11-02-2023 01:02 AM,Balrampur,182,04,101.15,levelCode=182&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,35324,48764.0,14081,40.66,17529.5,262.94,753.57,753.57,90.37,9.57,0.06,3.06,0.97,37.94,58.03,14.79,79.9,5.31,471,11-02-2023 01:02 AM,Banda,170,04,1770.08,levelCode=170&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,107243,110518.0,12259,60.83,31444.67,496.88,592.26,592.26,92.14,7.81,0.05,10.83,0.66,44.19,44.32,50.41,47.64,1.95,1172,11-02-2023 01:02 AM,Bara Banki,176,04,1681.4,levelCode=176&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,12242,13944.0,2,10.49,6183.81,92.89,73.55,73.55,91.62,8.35,0.03,3.56,0.14,56.58,39.72,42.72,47.26,10.02,959,11-02-2023 01:02 AM,Bareilly,150,04,239.99,levelCode=150&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,32443,33207.0,50,28.28,12469.72,187.04,280.57,280.57,92.63,7.34,0.03,1.19,0.15,16.02,82.64,16.13,76.28,7.59,1212,11-02-2023 01:02 AM,Basti,185,04,748.18,levelCode=185&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,5598,6344.0,607,3.9,1875.31,28.13,70.89,70.89,88.99,10.98,0.03,3.67,0.2,33.78,62.35,37.45,60.02,2.53,518,11-02-2023 01:02 AM,Bhadohi,198,04,169.91,levelCode=198&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,1280,1624.0,0,1.32,951.22,14.27,12.56,12.56,93.66,6.34,0.0,4.93,0.31,21.67,73.09,48.09,33.07,18.84,506,11-02-2023 01:02 AM,Bijnor,134,04,39.39,levelCode=134&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,14561,17695.0,6,15.05,7378.93,119.32,71.3,71.3,92.53,7.37,0.1,3.15,0.11,56.61,40.13,45.16,44.4,10.44,793,11-02-2023 01:02 AM,Budaun,149,04,261.92,levelCode=149&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,61524,64458.0,5,41.49,22510.99,338.18,224.07,224.07,96.68,3.31,0.01,0.39,0.02,4.86,94.73,46.03,51.51,2.46,934,11-02-2023 01:02 AM,Bulandshahr,142,04,786.32,levelCode=142&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,17106,20352.0,9,18.71,8222.62,123.42,127.22,127.22,89.3,10.53,0.17,3.94,0.37,37.74,57.95,46.22,43.37,10.41,700,11-02-2023 01:02 AM,Chandauli,196,04,377.86,levelCode=196&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,12869,18032.0,369,16.4,7225.79,108.39,264.65,264.65,91.86,8.05,0.09,7.2,0.58,40.62,51.6,33.42,53.58,13.0,327,11-02-2023 01:02 AM,Chitrakoot,171,04,637.69,levelCode=171&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,22349,26524.0,4,20.76,10484.58,157.27,120.05,120.05,92.71,7.26,0.03,0.69,0.34,14.5,84.47,18.62,74.0,7.38,1131,11-02-2023 01:02 AM,Deoria,190,04,397.37,levelCode=190&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,8542,9503.0,362,7.75,4307.09,66.92,52.22,52.22,89.32,10.64,0.04,3.04,0.74,50.57,45.65,35.1,59.89,5.01,533,11-02-2023 01:02 AM,Etah,201,04,171.36,levelCode=201&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,19690,21867.0,17,17.79,9790.92,177.66,137.2,137.2,91.69,8.28,0.03,2.99,0.64,30.79,65.58,14.49,78.76,6.75,462,11-02-2023 01:02 AM,Etawah,161,04,452.06,levelCode=161&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,33382,35342.0,9,19.43,8158.65,122.38,61.19,61.19,92.69,7.29,0.02,5.78,0.35,40.63,53.24,50.43,45.82,3.75,769,11-02-2023 01:02 AM,Faizabad,177,04,244.76,levelCode=177&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,17389,20468.0,0,11.97,8984.31,265.91,26.76,26.76,93.73,6.23,0.04,3.11,0.31,59.11,37.47,49.19,43.51,7.3,571,11-02-2023 01:02 AM,Farrukhabad,159,04,319.43,levelCode=159&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,56820,58710.0,2,43.75,18321.43,275.73,359.34,359.34,91.84,8.11,0.05,4.08,0.41,32.28,63.23,31.86,64.11,4.03,820,11-02-2023 01:02 AM,Fatehpur,172,04,994.41,levelCode=172&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,16468,20757.0,603,13.92,16180.35,401.95,56.98,56.98,91.39,8.56,0.05,3.28,0.61,48.35,47.76,32.7,59.22,8.08,557,11-02-2023 01:02 AM,Firozabad,147,04,515.91,levelCode=147&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,8225,10364.0,93,6.16,3693.28,55.4,108.03,108.03,91.39,8.56,0.05,1.59,0.35,44.37,53.69,55.74,37.19,7.07,159,11-02-2023 01:02 AM,Gautam Buddha Nagar,141,04,271.46,levelCode=141&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,1893,2254.0,35,1.27,648.21,9.72,11.34,11.34,91.26,8.74,-0.0,1.35,0.04,50.98,47.63,51.11,44.74,4.15,134,11-02-2023 01:02 AM,Ghaziabad,140,04,32.4,levelCode=140&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,31929,36619.0,3241,20.32,10571.09,158.99,266.22,266.22,91.19,8.76,0.05,7.39,1.26,51.7,39.65,47.55,49.4,3.05,1161,11-02-2023 01:02 AM,Ghazipur,195,04,691.43,levelCode=195&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,9453,9994.0,247,5.86,2835.46,42.53,21.26,21.26,91.83,8.16,0.01,3.27,0.21,20.48,76.04,45.48,50.43,4.09,953,11-02-2023 01:02 AM,Gonda,183,04,85.05,levelCode=183&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,28320,37699.0,23,28.53,13785.02,206.9,207.01,207.01,92.79,7.18,0.03,1.21,0.11,15.99,82.69,16.3,76.19,7.51,1277,11-02-2023 01:02 AM,Gorakhpur,188,04,620.92,levelCode=188&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,30791,35992.0,1469,45.91,18878.81,283.18,517.27,517.27,90.87,9.03,0.1,6.06,0.44,59.27,34.23,19.83,63.74,16.43,339,11-02-2023 01:02 AM,Hamirpur,168,04,1317.72,levelCode=168&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,3449,3827.0,90,2.14,1495.39,29.93,3.15,3.15,88.87,11.11,0.02,2.4,0.08,34.92,62.6,49.5,43.66,6.84,249,11-02-2023 01:02 AM,Hapur,901,04,36.23,levelCode=901&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,36637,40470.0,1,30.27,14690.63,221.83,395.19,395.19,93.23,6.73,0.04,13.2,0.37,26.94,59.49,44.82,50.08,5.1,1259,11-02-2023 01:02 AM,Hardoi,155,04,1012.21,levelCode=155&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,10770,13379.0,14,8.47,10268.05,447.07,27.05,27.05,89.27,10.69,0.04,4.36,0.91,26.92,67.81,40.34,54.1,5.56,433,11-02-2023 01:02 AM,Hathras,144,04,501.17,levelCode=144&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,41950,53767.0,2104,67.54,32033.07,480.5,912.11,912.11,91.79,8.17,0.04,5.52,0.4,33.08,61.0,30.97,54.41,14.62,569,11-02-2023 01:02 AM,Jalaun,165,04,2304.72,levelCode=165&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,13475,14396.0,47,7.47,2940.54,44.17,14.69,14.69,89.13,10.84,0.03,7.26,0.28,52.52,39.94,73.99,23.77,2.24,1559,11-02-2023 01:02 AM,Jaunpur,194,04,73.55,levelCode=194&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,90661,163448.0,874,172.14,88048.25,1320.72,4453.79,4453.79,92.96,6.94,0.1,7.13,1.27,33.31,58.29,35.44,47.8,16.76,492,11-02-2023 01:02 AM,Jhansi,166,04,10228.3,levelCode=166&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,30841,38786.0,921,18.51,15150.49,577.86,408.83,408.83,93.02,6.94,0.04,4.05,0.81,51.77,43.37,64.8,31.5,3.7,500,11-02-2023 01:02 AM,Kannauj,160,04,1395.52,levelCode=160&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,41333,45267.0,12,34.93,16252.09,243.78,555.73,555.73,93.99,5.96,0.05,4.57,0.76,28.65,66.02,29.97,66.0,4.03,628,11-02-2023 01:02 AM,Kanpur Dehat,163,04,1355.24,levelCode=163&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,43289,47749.0,9,33.93,17490.75,382.55,361.08,361.08,92.14,7.82,0.04,6.54,0.42,34.81,58.23,41.82,55.41,2.77,522,11-02-2023 01:02 AM,Kanpur Nagar,164,04,1104.71,levelCode=164&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,6499,7455.0,418,4.73,2794.14,44.42,22.85,22.85,88.33,11.67,0.0,4.41,0.66,45.73,49.2,55.14,37.79,7.07,380,11-02-2023 01:02 AM,Kasganj,202,04,90.12,levelCode=202&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,19552,17099.0,5314,10.71,5253.14,79.2,126.4,126.4,86.28,13.69,0.03,16.33,0.5,50.92,32.25,47.7,48.71,3.59,485,11-02-2023 01:02 AM,Kaushambi,174,04,332.0,levelCode=174&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,3595,3939.0,69,3.67,1798.82,26.98,4.51,4.51,92.09,7.81,0.1,5.09,3.02,28.32,63.57,20.53,52.1,27.37,724,11-02-2023 01:02 AM,Kheri,153,04,36.0,levelCode=153&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,32361,35334.0,7295,27.2,12104.67,181.57,224.54,224.54,91.95,8.04,0.01,0.63,0.24,20.65,78.48,9.9,85.91,4.19,928,11-02-2023 01:02 AM,Kushinagar,189,04,630.65,levelCode=189&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,104060,171935.0,286,195.33,88643.66,1329.65,2012.26,2012.26,92.57,7.33,0.1,6.17,1.16,42.86,49.81,23.8,57.81,18.39,414,11-02-2023 01:02 AM,Lalitpur,167,04,5354.17,levelCode=167&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,20710,23100.0,2,12.22,6529.49,101.49,583.52,583.52,90.83,9.13,0.04,25.7,0.99,36.31,37.0,56.25,40.81,2.94,510,11-02-2023 01:02 AM,Lucknow,157,04,1268.53,levelCode=157&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,25451,33866.0,3264,39.58,16923.04,253.84,997.26,997.26,89.85,10.1,0.05,10.43,0.22,53.73,35.62,32.48,55.35,12.17,273,11-02-2023 01:02 AM,Mahoba,169,04,2248.36,levelCode=169&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,31192,36020.0,1543,27.35,13214.35,198.25,354.17,354.17,91.19,8.8,0.01,1.2,0.19,18.19,80.42,12.4,82.28,5.32,911,11-02-2023 01:02 AM,Mahrajganj,187,04,906.59,levelCode=187&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,13171,15762.0,2248,10.65,6825.08,195.71,116.6,116.6,90.49,9.47,0.04,4.94,0.34,61.73,32.99,43.29,52.88,3.83,544,11-02-2023 01:02 AM,Mainpuri,148,04,428.91,levelCode=148&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,63733,82471.0,388,72.6,40636.15,989.99,796.25,796.25,90.77,9.16,0.07,2.21,0.16,38.61,59.02,41.82,45.36,12.82,537,11-02-2023 01:02 AM,Mathura,145,04,2582.49,levelCode=145&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,10900,12054.0,66,6.99,2998.97,44.98,37.49,37.49,93.33,6.65,0.02,5.72,0.46,50.02,43.8,38.18,57.84,3.98,622,11-02-2023 01:02 AM,Mau,192,04,119.96,levelCode=192&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,1340,1462.0,8,0.62,501.06,9.94,2.76,2.76,89.12,10.88,-0.0,3.67,0.2,39.73,56.4,24.35,66.39,9.26,368,11-02-2023 01:02 AM,Meerut,138,04,15.46,levelCode=138&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,25703,27562.0,33,29.1,13988.92,209.83,244.8,244.8,88.3,11.67,0.03,6.84,1.75,55.68,35.73,56.67,38.21,5.12,772,11-02-2023 01:02 AM,Mirzapur,199,04,699.43,levelCode=199&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,7553,8675.0,60,6.25,3082.35,50.01,198.9,198.9,89.3,10.65,0.05,5.48,0.19,34.41,59.92,49.11,41.13,9.76,543,11-02-2023 01:02 AM,Moradabad,135,04,447.81,levelCode=135&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,1434,1717.0,1,0.79,591.79,8.93,3.63,3.63,90.8,9.2,0.0,5.88,0.06,30.97,63.09,58.85,27.07,14.08,253,11-02-2023 01:02 AM,Muzaffarnagar,133,04,16.19,levelCode=133&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,18975,22253.0,4733,19.82,10299.46,154.49,95.69,95.69,89.96,9.97,0.07,4.43,0.34,46.87,48.36,24.85,62.81,12.34,722,11-02-2023 01:02 AM,Pilibhit,151,04,345.87,levelCode=151&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,32051,33434.0,4,20.0,8559.46,128.4,235.37,235.37,92.77,7.22,0.01,7.14,1.58,25.72,65.56,11.56,84.25,4.19,1190,11-02-2023 01:02 AM,Pratapgarh,173,04,599.14,levelCode=173&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,81136,84583.0,12,49.13,23351.29,354.45,462.33,462.33,91.51,8.43,0.06,8.45,0.75,43.11,47.69,55.2,31.06,13.74,986,11-02-2023 01:02 AM,Rae Bareli,158,04,1279.11,levelCode=158&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,20291,23498.0,10,18.69,12337.34,186.14,123.63,123.63,89.85,10.11,0.04,3.82,0.42,45.94,49.82,42.61,45.1,12.29,681,11-02-2023 01:02 AM,Rampur,136,04,433.4,levelCode=136&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,3600,3832.0,32,2.45,1765.63,26.48,22.07,22.07,89.16,10.71,0.13,7.61,0.13,35.97,56.29,40.42,54.43,5.15,582,11-02-2023 01:02 AM,Saharanpur,132,04,70.62,levelCode=132&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,9744,11301.0,109,8.22,5104.95,161.03,31.64,31.64,89.68,10.27,0.05,4.48,0.18,44.42,50.92,53.56,42.55,3.89,495,11-02-2023 01:02 AM,Sambhal,902,04,224.31,levelCode=902&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,19557,21402.0,11,18.76,9286.88,139.3,23.22,23.22,92.55,7.4,0.05,0.56,0.02,12.23,87.19,13.68,79.46,6.86,773,11-02-2023 01:02 AM,Sant Kabir Nagar,186,04,185.74,levelCode=186&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,12869,14229.0,51,11.69,5502.72,83.06,25.21,25.21,92.44,7.49,0.07,4.25,0.36,42.08,53.31,37.18,52.94,9.88,945,11-02-2023 01:02 AM,Shahjahanpur,152,04,133.48,levelCode=152&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,2343,2411.0,46,1.24,859.97,12.9,7.74,7.74,90.23,9.73,0.04,0.77,5.25,58.57,35.41,66.91,24.7,8.39,198,11-02-2023 01:02 AM,Shamli,903,04,28.38,levelCode=903&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,19172,21548.0,8,15.68,7475.29,112.13,168.1,168.1,91.26,8.67,0.07,6.59,0.68,38.3,54.43,49.86,40.88,9.26,394,11-02-2023 01:02 AM,Shrawasti,181,04,448.33,levelCode=181&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,26016,27395.0,8,27.25,11242.26,168.63,451.38,451.38,92.1,7.88,0.02,0.89,0.23,21.17,77.71,26.45,66.41,7.14,1166,11-02-2023 01:02 AM,Siddharthnagar,184,04,1071.39,levelCode=184&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,31945,33598.0,113,20.8,13254.4,198.81,298.07,298.07,89.7,10.27,0.03,15.8,1.06,42.83,40.31,51.54,44.01,4.45,1414,11-02-2023 01:02 AM,Sitapur,154,04,794.95,levelCode=154&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,18024,19440.0,66,25.72,12671.74,190.08,393.89,393.89,89.09,10.83,0.08,13.46,12.37,42.94,31.23,45.78,43.57,10.65,574,11-02-2023 01:02 AM,Sonbhadra,200,04,977.86,levelCode=200&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,34812,35744.0,1,22.5,12376.45,185.65,216.59,216.59,90.59,9.39,0.02,3.55,0.06,18.79,77.6,18.07,79.2,2.73,937,11-02-2023 01:02 AM,Sultanpur,179,04,618.83,levelCode=179&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,46564,47912.0,2896,35.49,16389.37,246.39,388.13,388.13,91.89,8.06,0.05,12.0,0.92,40.19,46.89,53.84,41.97,4.19,1030,11-02-2023 01:02 AM,Unnao,156,04,1022.65,levelCode=156&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTAR PRADESH,7787,9481.0,59,5.41,3084.43,46.28,38.51,38.51,91.74,8.24,0.02,3.3,0.77,43.84,52.09,62.66,33.12,4.22,641,11-02-2023 01:02 AM,Varanasi,197,04,123.3,levelCode=197&levelNo=3&stateCode=09&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTARAKHAND,7162,2678.0,4821,0.71,372.29,5.58,2.33,2.33,88.53,11.47,-0.0,15.44,0.76,0.67,83.13,22.43,75.62,1.95,16,11-02-2023 01:02 AM,Almora,064,04,10.24,levelCode=064&levelNo=3&stateCode=05&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTARAKHAND,1613,1153.0,520,0.37,148.67,2.23,0.2229,0.2229,96.59,3.41,-0.0,22.12,0.9,2.87,74.11,22.95,76.45,0.6,7,11-02-2023 01:02 AM,Bageshwar,063,04,2.68,levelCode=063&levelNo=3&stateCode=05&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTARAKHAND,366,190.0,180,0.15,64.9,0.9734,0.4056,0.4056,94.32,5.68,0.0,9.46,1.08,1.35,88.11,10.27,82.43,7.3,12,11-02-2023 01:02 AM,Chamoli,057,04,1.78,levelCode=057&levelNo=3&stateCode=05&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTARAKHAND,772,212.0,570,0.1,40.91,0.6136,0.0409,0.0409,92.58,7.42,0.0,8.95,0.77,3.2,87.08,26.21,72.63,1.16,7,11-02-2023 01:02 AM,Champawat,065,04,0.7,levelCode=065&levelNo=3&stateCode=05&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTARAKHAND,2758,2326.0,549,1.74,1161.31,17.42,65.67,65.67,94.68,5.32,-0.0,5.53,49.88,11.51,33.08,31.69,66.4,1.91,25,11-02-2023 01:02 AM,Dehradun,060,04,148.76,levelCode=060&levelNo=3&stateCode=05&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTARAKHAND,1560,229.0,1822,0.16,65.99,0.9899,0.5631,0.5631,79.47,20.53,0.0,5.27,1.07,0.73,92.93,10.68,88.93,0.39,14,11-02-2023 01:02 AM,Garhwal,061,04,2.12,levelCode=061&levelNo=3&stateCode=05&year=2019&seasonCode=02&schemeCode=04
2019,Rabi,PMFBY,UTTARAKHAND,2262,2337.0,88,0.43,369.2,5.54,7.38,7.38,88.95,11.05,-0.0,4.29,0.37,59.88,35.46,9.44,87.63,2.93,50,11-02-2023 01:02 AM,Hardwar,068,04,20.3,levelCode=068&levelNo=3&stateCode=05&year=2019&seasonCode=02&schemeCode=04
